"hasTarget","CAS.nummer","EC.Nummer","Stofnaam_IUPAC","CLP_Aanwezig","SVHC_Aanwezig","Restrict_Aanwezig","POP_Aanwezig","OSPAR_Aanwezig","WFD_Aanwezig","Gewas_Aanwezig","Biociden_Aanwezig"
"","97488-73-8","307-010-7","Distillates (petroleum), hydrocracked solvent-refined light|Baseoil - unspecified|[A complex combination of hydrocarbons obtained by the solvent treatment of a distillate from hydrocracked petroleum distillates. It consists predominantly of hydrocarbons h",1,0,0,0,0,0,0,0
"","97488-74-9","307-011-2","Distillates (petroleum), solvent-refined hydrogenated heavy|Baseoil - unspecified|[A complex combination of hydrocarbons, obtained by the treatment of a hydrogenated petroleum distillate with a solvent. It consists predominantly of hydrocarbons having car",1,0,0,0,0,0,0,0
"","97488-85-2","307-023-8","Ferrite substances, magnetoplumbite-type, barium-cobalt-titanium",0,0,1,0,0,1,0,0
"","97488-95-4","307-034-8","Lubricating oils (petroleum), C<sub>18-27</sub>, hydrocracked solvent-dewaxed|Baseoil - unspecified",1,0,0,0,0,0,0,0
"","97488-96-5","307-035-3","Naphtha (petroleum), solvent-refined hydrodesulfurized heavy|Gasoil - unspecified",1,0,0,0,0,0,0,0
"","97599-06-9","","Nickel Sulfide (Ni5S3)",0,0,1,0,0,1,0,0
"","97599-07-0","","Nickel Sulfide (Ni5S4)",0,0,1,0,0,1,0,0
"","97599-08-1","","Nickel Sulfide (Ni5S6)",0,0,1,0,0,1,0,0
"","97660-42-9","307-554-5","Copper, bis(8-quinolinolato-N1,O8)-, reaction products with C8-10-branched fatty acids, tert-decanoic acid, nickel(2+) diacetate, nickel(2+) carbonate (1:1) and nickel hydroxide (Ni(OH)2)",0,0,1,0,0,1,0,0
"","97675-41-7","307-613-5","Magnetoplumbite, barium titanium zinc brown",0,0,1,0,0,1,0,0
"","97675-85-9","307-659-6","Hydrocarbons, C<sub>16-20</sub>, hydrotreated middle distillate, distn. lights|Gasoil - unspecified|[A complex combination of hydrocarbons obtained as first runnings from the vacuum distillation of effluents from the treatment of a middle distillate with ",1,0,0,0,0,0,0,0
"","97675-86-0","307-660-1","Hydrocarbons, C<sub>12-20</sub>, hydrotreated paraffinic, distn. lights|Gasoil - unspecified|[A complex combination of hydrocarbons obtained as first runnings from the vacuum distillation of effluents from the treatment of heavy paraffins with hydrogen in",1,0,0,0,0,0,0,0
"","97675-87-1","307-661-7","Hydrocarbons, C<sub>17-30</sub>, hydrotreated solvent-deasphalted atm. distn. residue, distn. lights|Baseoil - unspecified|[A complex combination of hydrocarbons obtained as first runnings from the vacuum distillation of effluents from the treatment of a ",1,0,0,0,0,0,0,0
"","97722-04-8","307-753-7","hydrocarbons C<sub>26-55</sub>, arom-rich",1,0,0,0,0,0,0,0
"","97722-06-0","307-755-8","Hydrocarbons, C<sub>17-40</sub>, hydrotreated solvent-deasphalted distn. residue, vacuum distn. lights|Baseoil - unspecified|[A complex combination of hydrocarbons obtained as first runnings from the vacuum distillation of effluents from the catalytic hyd",1,0,0,0,0,0,0,0
"","97722-08-2","307-757-9","Hydrocarbons, C<sub>11-17</sub>, solvent-extd. light naphthenic|Gasoil - unspecified|[A complex combination of hydrocarbons obtained by extraction of the aromatics from a light naphthenic distillate having a visciosity of 2.2 cSt at 40 °C (104 °F). It con",1,0,0,0,0,0,0,0
"","97722-09-3","307-758-4","Hydrocarbons, C<sub>13-27</sub>, solvent-extd. light naphthenic|Baseoil - unspecified|[A complex combination of hydrocarbons obtained by extraction of the aromatics from a light naphthenic distillate having a viscosity of 9.5cSt at 40 °C (104 °F). It cons",1,0,0,0,0,0,0,0
"","97722-10-6","307-760-5","Hydrocarbons, C<sub>14-29</sub>, solvent-extd. light naphthenic|Baseoil - unspecified|[A complex combination of hydrocarbons obtained by extraction of the aromatics from a light naphthenic distillate having a viscosity of 16cSt at 40 °C (104 °F). It consi",1,0,0,0,0,0,0,0
"","97722-19-5","307-769-4","Raffinates (petroleum), steam-cracked C4 fraction cuprous ammonium acetate extn., C3-5 and C3-5 unsatd., butadiene-free|Petroleum gas",1,0,0,0,0,0,0,0
"","97808-88-3","308-011-5","Lead, bullion",0,0,1,0,0,1,0,0
"","97862-76-5","308-126-0","Foots oil (petroleum), carbon-treated|[A complex combination of hydrocarbons obtained by the treatment of Foots oil with activated carbon for the removal of trace constituents and impurities. It consists predominantly of saturated straight chain hydrocarb",1,0,0,0,0,0,0,0
"","97862-77-6","308-127-6","Foots oil (petroleum), silicic acid-treated|[A complex combination of hydrocarbons obtained by the treatment of Foots oil with silicic acid for removal of trace constituents and impurities. It consists predominantly of straight chain hydrocarbons having c",1,0,0,0,0,0,0,0
"","97862-78-7","308-128-1","Gas oils, hydrotreated|Gasoil - unspecified|[A complex combination of hydrocarbons obtained from the redistillation of the effluents from the treatment of paraffins with hydrogen in the presence of a catalyst. It consists predominantly of hydrocarbons hav",1,0,0,0,0,0,0,0
"","97862-81-2","308-131-8","Hydrocarbons, C<sub>27-42</sub>, dearomatized|Baseoil - unspecified",1,0,0,0,0,0,0,0
"","97862-82-3","308-132-3","Hydrocarbons, C<sub>17-30</sub>, hydrotreated distillates, distn. lights|Baseoil - unspecified",1,0,0,0,0,0,0,0
"","97862-83-4","308-133-9","Hydrocarbons, C<sub>27-45</sub>, naphthenic vacuum distn.|Baseoil - unspecified",1,0,0,0,0,0,0,0
"","97862-97-0","308-149-6","Petrolatum (petroleum), carbon-treated|[A complex combination of hydrocarbons obtained by the treatment of petroleum petrolatum with activated carbon for the removal of trace polar constituents and impurities. It consists predominantly of saturated hydroc",1,0,0,0,0,0,0,0
"","97862-98-1","308-150-1","Petrolatum (petroleum), silicic acid-treated|[A complex combination of hydrocarbons obtained by the treatment of petroleum petrolatum with silicic acid for the removal of trace polar constituents and impurities. It consists predominantly of saturated hydr",1,0,0,0,0,0,0,0
"","97863-04-2","308-155-9","Slack wax (petroleum), low-melting, carbon-treated|[A complex combination of hydrocarbons obtained by the treatment of low-melting slack wax with activated carbon for the removal of trace polar constituents and impurities. It consists predominantly of sat",1,0,0,0,0,0,0,0
"","97863-05-3","308-156-4","Slack wax (petroleum), low-melting, clay-treated|[A complex combination of hydrocarbons obtained by the treatment of low-melting petroleum slack wax with bentonite for removal of trace polar constituents and impurities. It consists predominantly of satura",1,0,0,0,0,0,0,0
"","97863-06-4","308-158-5","Slack wax (petroleum), low-melting, silicic acid-treated|[A complex combination of hydrocarbons obtained by the treatment of low-melting petroleum slack wax with silicic acid for the removal of trace polar constituents and impurities. It consists predomin",1,0,0,0,0,0,0,0
"","97925-95-6","308-208-6","ethanol, 2,2'-iminobis-, <i>N</i>-(C13-15-branched and linear alkyl) derivs.",1,0,0,0,0,0,0,0
"","97926-43-7","308-261-5","Extracts (petroleum) heavy naphtha solvent, clay-treated|Low boiling point naphtha - unspecified|[A complex combination of hydrocarbons obtained by the treatment of heavy naphthic solvent petroleum extract with bleaching earth. It consists predominantly ",1,0,0,0,0,0,0,0
"","97926-59-5","308-278-8","Gas oils (petroleum), light vacuum, thermal-cracked hydrodesulfurized|Cracked gasoil|[A complex combination of hydrocarbons obtained by catalytic dehydrosulfurization of thermal-cracked light vacuum petroleum. It consists predominantly of hydrocarbons hav",1,0,0,0,0,0,0,0
"","97926-68-6","308-287-7","Hydrocarbons, C<sub>27-45</sub>, dearomatized|Baseoil - unspecified",1,0,0,0,0,0,0,0
"","97926-70-0","308-289-8","Hydrocarbons, C<sub>20-58</sub>, hydrotreated|Baseoil - unspecified",1,0,0,0,0,0,0,0
"","97926-71-1","308-290-3","Hydrocarbons, C<sub>27-42</sub>, naphthenic|Baseoil - unspecified",1,0,0,0,0,0,0,0
"","97926-76-6","308-296-6","Paraffin waxes (coal), brown-coal high-temp. tar, carbon-treated|Coal Tar Extract|[A complet combination of hydrocarbons obtained by the treatment of lignite carbonization tar with activated carbon for removal of trace constituents and impurities. It cons",1,0,0,0,0,0,0,0
"","97926-77-7","308-297-1","Paraffin waxes (coal), brown-coal high-temp tar, clay-treated|Coal Tar Extract|[A complex combination of hydrocarbons obtained by the treatment of lignite carbonization tar with bentonite for removal of trace constituents and impurities. It consists predo",1,0,0,0,0,0,0,0
"","97926-78-8","308-298-7","Paraffin waxes (coal), brown-coal high-temp tar, silicic acid-treated|Coal Tar Extract|[A complex combination of hydrocarbons obtained by the treatment of lignite carbonization tar with silicic acid for removal of trace constituents and impurities. It con",1,0,0,0,0,0,0,0
"","97952-39-1","308-331-5","7-methyloctanoic acid, lead salt",0,0,1,0,0,1,0,0
"","97953-08-7","308-406-2","Nitric acid, lead(2+) salt, reaction products with sodium tin oxide",0,0,1,0,0,1,0,0
"","98072-52-7","308-506-6","Matte, precious metal",0,0,1,0,0,1,0,0
"","98072-61-8","308-516-0","Slimes and Sludges, precious metal refining",0,0,1,0,0,1,0,0
"","98106-56-0","308-577-3","Gallium zinc triarsenide",0,0,1,0,0,0,0,0
"","98219-46-6","308-713-1","Naphtha (petroleum), light steam-cracked, debenzenized, thermally treated|Low boiling point naphtha - unspecified|[A complex combination of hydrocarbons obtained by the treatment and distillation of debenzenized light steam-cracked petroleum naphtha. It ",1,0,0,0,0,0,0,0
"","98219-47-7","308-714-7","Naphtha (petroleum), light steam-cracked, thermally treated|Low boiling point naphtha - unspecified|[A complex combination of hydrocarbons obtained by the treatment and distillation of light steam-cracked petroleum naphtha. It consists predominantly of h",1,0,0,0,0,0,0,0
"","98219-64-8","308-733-0","Residues, steam cracked, thermally treated|Heavy Fuel oil|[A complex combination of hydrocarbons obtained by the treatment and distillation of raw steam-cracked naphtha. It consists predominantly of unsaturated hydrocarbons boiling in the range above appr",1,0,0,0,0,0,0,0
"","98241-25-9","","Ethanaminium, N,N,N-triethyl-, 2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctanoate (1:1)|Ethanaminium, N,N,N-triethyl-, 2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctanoate (1:1)",0,0,0,1,0,0,0,0
"","98246-91-4","308-765-5","Speiss, lead, nickel-contg.",0,0,1,0,0,1,0,0
"","98443-26-6","","Nickel Sulfide (Ni9S5)",0,0,1,0,0,1,0,0
"","99035-51-5","308-917-0","Vanadium(4+) diarsenate (1:1)",0,0,1,0,0,0,0,0
"","99328-54-8","308-972-0","Sulfuric acid, barium salt (1:1), lead-doped",0,0,1,0,0,1,0,0
"","99587-10-7","308-988-8","Barium tetrachlorocadmate(2-)",0,0,1,0,0,1,0,0
"","99587-11-8","308-989-3","Diammonium tetrachloronickelate(2-)",0,0,1,0,0,1,0,0
"","99688-47-8","402-210-1","Monomethyl-dibromo-diphenyl methane bromobenzylbromotoluene, mixture of isomers",0,0,1,0,0,0,0,0
"","99749-23-2","309-018-6","Cassiterite, cobalt manganese nickel grey",0,0,1,0,0,1,0,0
"","99749-31-2","309-027-5","Perchloric acid, reaction products with lead oxide (PbO) and triethanolamine",0,0,1,0,0,1,0,0
"","99749-34-5","309-029-6","Zircon, cadmium orange",0,0,1,0,0,1,0,0
"","99955-83-6","","Octadecanoic acid, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl ester|Octadecanoic acid, 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl ester",0,0,0,1,0,0,0,0
"AAECWZSULYTBQR-UHFFFAOYSA-N","36341-27-2","252-984-8","salts of benzidine [",1,0,0,0,0,0,0,0
"ABPJIMXUCFBSRQ-UHFFFAOYSA-H","62613-15-4","263-638-0","Diphenyliodonium hexafluoroarsenate",0,0,1,0,0,0,0,0
"ABXXWVKOBZHNNF-UHFFFAOYSA-N","24613-89-6","246-356-2","dichromium tris(chromate)|chromium III chromate|chromic chromate",1,1,0,0,0,0,0,0
"ACGUYXCXAPNIKK-UHFFFAOYSA-N","70-30-4","","phenol, 2,2'-methylenebis[3,4,6-trichloro-",0,0,0,0,1,0,0,0
"ACKFDYCQCBEDNU-UHFFFAOYSA-J","546-67-8","208-908-0","Lead tetraacetate",0,0,1,0,0,1,0,0
"ACNRWWUEFJNUDD-UHFFFAOYSA-N","13510-89-9","236-845-9","Diantimony trilead octaoxide",0,0,1,0,0,1,0,0
"ACUMJPUCLKGCOC-UHFFFAOYSA-L","27253-41-4","248-376-7","Isononanoic acid, lead salt",0,0,1,0,0,1,0,0
"ACUMJPUCLKGCOC-UHFFFAOYSA-L","52847-85-5","258-222-0","Lead bis(isononanoate)",0,0,1,0,0,1,0,0
"ACYYDFQOXMNIDS-UHFFFAOYSA-L","17861-62-0","","NITROUS ACID, NICKEL (2+) SALT",0,0,1,0,0,1,0,0
"ADCKAIZVYOMYAM-UHFFFAOYSA-N","56764-40-0","","Lead diphenyl acid propionate",0,0,1,0,0,1,0,0
"ADGNAMGSVYAHHD-UHFFFAOYSA-N","12503-53-6","","Nickel sulfide (Ni7S6)",0,0,1,0,0,1,0,0
"ADHAUWMNDHMUMH-UHFFFAOYSA-L","34831-03-3","252-235-5","Hydrogen [N,N-bis(carboxymethyl)glycinato(3-)-N,O,O',O'']nickelate(1-)",0,0,1,0,0,1,0,0
"ADHFORVSZXGTQQ-UHFFFAOYSA-J","38951-97-2","254-212-5","Bis[4,4'-dimethoxy-α,α'-stilbenedithiolato(2-)]nickel",0,0,1,0,0,1,0,0
"ADKVLNPBXBXIJO-UHFFFAOYSA-K","68141-02-6","268-824-5","Chromium(3+) perfluorooctanoate",0,0,0,1,0,0,0,0
"AEKAZOFCTWJJCL-UHFFFAOYSA-M","63937-14-4","","Mercurous gluconate",0,0,0,0,0,1,0,0
"AFCVKFFKAKDREZ-UHFFFAOYSA-M","2777-37-9","220-469-7","Chloro-o-tolylmercury",0,0,0,0,0,1,0,0
"AFDDMZHIXPLPGI-SYDNRQOSSA-L","67939-62-2","267-845-7","Cadmium dilinoleate",0,0,1,0,0,1,0,0
"AFGFATRGWVQLSR-UHFFFAOYSA-H","67251-38-1","266-621-6","Tris(pentane-2,4-dionato-O,O')silicon hexafluoroarsenate",0,0,1,0,0,0,0,0
"AFPIWWDEGJLLCL-UHFFFAOYSA-N","10099-76-0","233-246-4","Lead(2+) silicate",0,0,1,0,0,1,0,0
"AFPIWWDEGJLLCL-UHFFFAOYSA-N","11120-22-2","234-363-3","Silicic acid, lead salt",0,1,1,0,0,1,0,0
"AFPIWWDEGJLLCL-UHFFFAOYSA-N","15906-71-5","240-047-6","Lead silicate",0,0,1,0,0,1,0,0
"AFWOYEYXUDHGHF-UHFFFAOYSA-N","678-41-1","211-649-6","Bis(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl) hydrogen phosphate",0,0,0,1,0,0,0,0
"AFYAQDWVUWAENU-UHFFFAOYSA-H","10381-36-9","233-844-5","trinickel bis(orthophosphate)",1,0,1,0,0,1,0,0
"AFYAQDWVUWAENU-UHFFFAOYSA-H","14396-43-1","","Phosphoric acid, nickel salt",0,0,1,0,0,1,0,0
"AGJBKFAPBKOEGA-UHFFFAOYSA-M","151-38-2","205-790-2","2-methoxyethylmercury acetate",0,0,0,0,0,1,0,0
"AGZCHLPJCXXPDM-UHFFFAOYSA-N","65119-94-0","265-457-2","Lead dibutanolate",0,0,1,0,0,1,0,0
"AHGSKSYDMRZICE-UHFFFAOYSA-N","14167-20-5","624-036-7","N,N'-Bis(salicylidene)ethylenediaminonickel(II)",0,0,1,0,0,1,0,0
"AHJKRLASYNVKDZ-UHFFFAOYSA-N","72-54-8","","benzene, 1,1'-(2,2- dichloroethylidene)bis[4-chloro-",0,0,0,0,1,0,0,0
"AIDFGYMTQWWVES-UHFFFAOYSA-K","15752-05-3","239-842-0","Triammonium hexachloroiridate",0,0,1,0,0,0,0,0
"AIVWIYIHAXBGHP-UHFFFAOYSA-N","57321-10-5","260-678-0","44-(nonylphenoxy)-3,6,9,12,15,18,21,24,27,30,33,36,39,42-tetradecaoxatetratetracontanol",0,1,0,0,0,0,0,0
"AIYYMMQIMJOTBM-UHFFFAOYSA-L","373-02-4","206-761-7","nickel di(acetate)",1,0,1,0,0,1,0,0
"AJVCEIPMQIRLFR-UHFFFAOYSA-N","21892-63-7","244-639-5","Methylenebis(diphenylarsine)",0,0,1,0,0,0,0,0
"AKUZJQBOBCRXOK-UHFFFAOYSA-N","65321-67-7","265-697-8","toluene-2,4-diammonium sulphate|4-methyl-m-phenylenediamine sulfate",1,0,0,0,0,0,0,0
"ALEROMXYYSQFLX-UHFFFAOYSA-N","68515-50-4","271-093-5","1,2-benzenedicarboxylic acid, dihexyl ester, branched and linear",1,1,0,0,0,0,0,0
"ALEROMXYYSQFLX-UHFFFAOYSA-N","71850-09-4","276-090-2","diisohexyl phthalate",1,1,0,0,0,0,0,0
"ALRLPDGCPYIVHP-UHFFFAOYSA-N","5522-43-0","","pyrene, 1-nitro-",0,0,0,0,1,0,0,0
"AMACQCMCZPHYIQ-UHFFFAOYSA-N","68958-89-4","273-379-5","Bis(ethane-1,2-diamine-N,N')nickel(2+) bis[bis(cyano-C)aurate(1-)]",0,0,1,0,0,1,0,0
"AMFARPFBUUDQLJ-UHFFFAOYSA-N","14402-75-6","238-371-8","Cadmium dipotassium tetracyanide",0,0,1,0,0,1,0,0
"AMHNZOICSMBGDH-UHFFFAOYSA-L","9006-42-2","","Metiram",0,0,0,0,0,0,1,0
"AMLMJYSFCBXMRG-UHFFFAOYSA-N","38232-63-2","","Mercurous azide",0,0,0,0,0,1,0,0
"AMRQXHFXNZFDCH-VIFPVBQESA-N","16118-49-3","240-286-6","carbetamide (ISO)|(R)-1-(ethylcarbamoyl)ethyl carbanilate|(2R)-1-(ethylamino)-1-oxopropan-2-yl phenylcarbamate",1,0,0,0,0,0,0,0
"ANIAQSUBRGXWLS-UHFFFAOYSA-N","327-98-0","","phosphonothioic acid, ethyl-, O-ethyl O-(2,4,5-trichlorophenyl) ester",0,0,0,0,1,0,0,0
"ANOIYNQEGBGXBO-UHFFFAOYSA-M","13864-38-5","","Phenylmercury octanoate",0,0,1,0,0,0,0,0
"ANTJAOCZNGADFY-UHFFFAOYSA-L","49784-44-3","256-489-8","Hydrogen [N,N-bis(carboxymethyl)glycinato(3-)-N,O,O',O'']cadmate",0,0,1,0,0,1,0,0
"ANVXNTXJGMBLMW-UHFFFAOYSA-N","107-28-8","","Ethylhydroxymercury",0,0,0,0,0,1,0,0
"ANZOJSCPSUDEGM-UHFFFAOYSA-N","22515-48-6","","Plumbane, bis(methacryloyloxy)dimethyl-",0,0,1,0,0,1,0,0
"AOAVIJUEFJPSAI-GZDDRBCLSA-N","40334-70-1","","Arsine, tris(2-chloroethenyl)-",0,0,1,0,0,0,0,0
"AOOKHLGAVNECET-UHFFFAOYSA-N","121158-58-5","310-154-3","phenol, dodecyl-, branched",1,1,0,0,0,0,0,0
"AOPCKOPZYFFEDA-UHFFFAOYSA-N","13138-45-9","236-068-5","nickel dinitrate",1,0,1,0,0,1,0,0
"APFTYZSAOLWHTM-UHFFFAOYSA-L","15195-06-9","","Arsenious acid (HAsO2), strontium salt",0,0,1,0,0,0,0,0
"APNSGVMLAYLYCT-UHFFFAOYSA-N","542-56-3","208-819-7","isobutyl nitrite",1,0,0,0,0,0,0,0
"APNZVTSMUNHRHL-UHFFFAOYSA-M","21006-73-5","244-144-4","Tetraphenylarsonium (hydrogen dichloride)",0,0,1,0,0,0,0,0
"APNZVTSMUNHRHL-UHFFFAOYSA-M","73003-83-5","277-208-5","Tetraphenylarsonium chloride, compound with hydrochloric acid (1:1)",0,0,1,0,0,0,0,0
"APQHKWPGGHMYKJ-UHFFFAOYSA-N","56-35-9","200-268-0","Bis(tributyltin) oxide (TBTO)",0,1,0,0,1,0,0,0
"APUPEJJSWDHEBO-UHFFFAOYSA-P","13106-76-8","236-031-3","Ammonium molybdate(VI)",0,0,1,0,0,0,0,0
"AQCDIIAORKRFCD-UHFFFAOYSA-N","1306-24-7","215-148-3","Cadmium selenide",0,0,1,0,0,1,0,0
"AQPHBYQUCKHJLT-UHFFFAOYSA-N","13654-09-6","237-137-2","Decabromo-1,1'-biphenyl",0,0,1,0,1,0,0,0
"AQTSNQQRPNNYRB-UHFFFAOYSA-N","12510-42-8","620-440-2","erionite",1,0,0,0,0,0,0,0
"AQVKIYUWIAJIOT-UHFFFAOYSA-L","816-68-2","212-436-0","Lead malate",0,0,1,0,0,1,0,0
"ARERIMFZYPFJAV-UHFFFAOYSA-N","40088-47-9","254-787-2","Diphenyl ether, tetrabromo derivative",0,0,0,1,0,1,0,0
"ARSRBNBHOADGJU-UHFFFAOYSA-N","57-97-6","","benz[a]anthracene, 7,12-dimethyl-",0,0,0,0,1,0,0,0
"ARUVKPQLZAKDPS-UHFFFAOYSA-L","7758-98-7","231-847-6","copper sulphate",1,0,0,0,0,0,0,0
"ASVDRLYVNFOSCI-UHFFFAOYSA-N","1705-85-7","","chrysene, 6-methyl-",0,0,0,0,1,0,0,0
"ASXBPHUHJDRIAA-UHFFFAOYSA-N","31748-25-1","250-788-7","nickel silicate (3:4)",1,0,1,0,0,1,0,0
"ASXNLSWYLPNEIU-UHFFFAOYSA-J","13876-85-2","237-634-4","Dicopper tetraiodomercurate",0,0,0,0,0,1,0,0
"ATBAMAFKBVZNFJ-UHFFFAOYSA-N","7440-41-7","231-150-7","beryllium",1,0,0,0,0,0,0,0
"ATBQNLZREVOGBO-UHFFFAOYSA-N","27942-27-4","248-743-1","20-(4-nonylphenoxy)-3,6,9,12,15,18-hexaoxaicosan-1-ol",0,1,0,0,0,0,0,0
"ATHHXGZTWNVVOU-UHFFFAOYSA-N","123-39-7","204-624-6","<i>N</i>-methylformamide",1,0,0,0,0,0,0,0
"ATMKIOHDSQEHSM-UHFFFAOYSA-L","13778-36-4","","Lead bromide chloride",0,0,1,0,0,1,0,0
"ATROHALUCMTWTB-WYMLVPIESA-N","14816-18-3","","3,5-dioxa-6-aza-4-phosphaoct-6-ene-8- nitrile, 4-ethoxy-7-phenyl-, 4-sulfide",0,0,0,0,1,0,0,0
"ATUOYWHBWRKTHZ-UHFFFAOYSA-N","6842-15-5","","1-propene, tetramer",0,0,0,0,1,0,0,0
"ATUOYWHBWRKTHZ-UHFFFAOYSA-N","68476-49-3","270-689-2","Hydrocarbons, C2-4, C3-rich|Petroleum gas",1,0,0,0,0,0,0,0
"ATUOYWHBWRKTHZ-UHFFFAOYSA-N","68527-16-2","271-259-7","Hydrocarbons, C1-3|Petroleum gas|[A complex combination of hydrocarbons having carbon numbers predominantly in the range of C1 through C3 and boiling in the range of approximately minus 164 °C to minus 42 °C (– 263 °F to – 44 °F).]",1,0,0,0,0,0,0,0
"ATUOYWHBWRKTHZ-UHFFFAOYSA-N","68606-26-8","271-735-4","Hydrocarbons, C3|Petroleum gas",1,0,0,0,0,0,0,0
"ATUOYWHBWRKTHZ-UHFFFAOYSA-N","74-98-6","200-827-9","propane",1,0,0,0,0,0,0,0
"ATZBPOVXVPIOMR-UHFFFAOYSA-N","593-74-8","209-805-3","Dimethylmercury",0,0,0,0,0,1,0,0
"AUALKMYBYGCYNY-UHFFFAOYSA-E","52336-55-7","257-857-0","Triammonium triiron tetracitrate",0,0,1,0,0,0,0,0
"AUHHYELHRWCWEZ-UHFFFAOYSA-N","117-08-8","204-171-4","tetrachlorophthalic anhydride",1,0,0,0,0,0,0,0
"AUIZLSZEDUYGDE-UHFFFAOYSA-L","5743-04-4","611-525-5","Cadmium di(acetate), dihydrate",0,0,1,0,0,0,0,0
