"hasTarget","casNumber","ecNumber","label_en","CLP_Aanwezig","SVHC_Aanwezig","Restrict_Aanwezig","POP_Aanwezig","OSPAR_Aanwezig","WFD_Aanwezig","Gewas_Aanwezig","Biociden_Aanwezig","pubchem"
"REHONNLQRWTIFF-UHFFFAOYSA-N","57465-28-8","682-346-8","3,4,5,3',4'-Pentachlorobiphenyl","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID63090"
"RELMFMZEBKVZJC-UHFFFAOYSA-N","12002-48-1","234-413-4","Trichlorobenzenes","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6895"
"RFAFBXGYHBOUMV-UHFFFAOYSA-N","13765-19-0","237-366-8","calcium chromate","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID26264"
"RFCOXNAJGUDLNN-UHFFFAOYSA-N","1314-27-8","","Lead oxide (Pb2O3)","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID91617643"
"RFJOLWHCTUYXHV-UHFFFAOYSA-O","15552-06-4","239-605-1","Diammonium yttrium pentanitrate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID44152608"
"RFZOFCUCXZYCNJ-UHFFFAOYSA-N","63588-33-0","264-338-2","Tetrapotassium [[[nitrilotris(methylene)]tris[phosphonato]](6-)]nickelate(4-)","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID86278677"
"RGANFHLXCJSHAV-UHFFFAOYSA-N","3294-58-4","221-961-4","(bromodichloromethyl)phenylmercury","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101835225|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID76800"
"RGLYKWWBQGJZGM-ISLYRVAYSA-N","56-53-1","200-278-5","diethylstilbestrol","0","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID448537"
"RGXLMLZPWKONOH-UHFFFAOYSA-N","1144512-18-4","","Heptanoic acid, 2,2,3,3,4,5,5,6,6,7,7,7-dodecafluoro-4-(trifluoromethyl)-","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID24848984"
"RHAOFOACDHUQFK-UHFFFAOYSA-M","26552-50-1","247-796-8","Hydrogen [3-[(α-carboxylato-o-anisoyl)amino]-2-hydroxypropyl]hydroxymercurate(1-)","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID33541"
"RHIAOOMCMLDTKE-UHFFFAOYSA-L","141-00-4","205-446-1","Cadmium succinate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID8828"
"RHIROFAGUQOFLU-UHFFFAOYSA-N","39001-02-0","694-806-5","1,2,3,4,6,7,8,9-Octachlorodibenzofuran","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID38200"
"RHJWUDDRYOYURK-QLUGMFLWSA-N","94138-87-1","303-002-2","Tris[(8α)-6'-methoxycinchonan-9(R)-ol] arsenite","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID44152997"
"RHKSESDHCKYTHI-UHFFFAOYSA-N","12006-40-5","234-486-2","Trizinc diarsenide","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID131667341|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID25147458|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID74397020"
"RHLUABPEPDDYPL-HKIWRJGFSA-M","63916-98-3","","Lead, triethyl-, oleate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16684594"
"RHSGYAYYVYMXIF-UHFFFAOYSA-N","12008-41-2","234-541-0","disodium octaborate tetrahydrate|disodium octaborate anhydrous","1","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID131635192"
"RHTZCJNAEORYAL-UHFFFAOYSA-M","55868-93-4","","Benzenepropanoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy-, nickel(2+) salt (2:1)","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6453281"
"RHUYHJGZWVXEHW-UHFFFAOYSA-N","57-14-7","200-316-0","N,N-dimethylhydrazine","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5976"
"RIOXQFHNBCKOKP-UHFFFAOYSA-N","17804-35-2","241-775-7","benomyl (ISO)|methyl 1-(butylcarbamoyl)benzimidazol-2-ylcarbamate","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID28780"
"RJGHQTVXGKYATR-UHFFFAOYSA-L","683-18-1","211-670-0","dibutyltin dichloride|(DBTC)","1","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101668000|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID10380285|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID12688"
"RJSSWRDMHBJWKN-UHFFFAOYSA-M","1153-06-6","214-572-6","Chlorotriphenylplumbane","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID223972"
"RJTJEKOEBGARPT-UHFFFAOYSA-L","68958-86-1","273-375-3","Pentaammonium hydrogen [[[ethylenebis[nitrilobis(methylene)]]tetrakis[phosphonato]](8-)]nickelate(6-)","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID138401477|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID172323"
"RJWVKMAIYPNUSL-UHFFFAOYSA-N","62037-80-3","700-242-3","ammonium 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)propanoate","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID122360683|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID51342034"
"RKELNIPLHQEBJO-UHFFFAOYSA-N","71888-89-6","276-158-1","1,2-benzenedicarboxylic acid|di-C6-8-branched alkylesters, C7-rich","1","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID591200"
"RKJGRKSBOYJEMN-UHFFFAOYSA-N","63427-32-7","264-136-4","Bis(ethylenediamine-N,N')copper tetrakis(cyano-C)nickelate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID113192"
"RKKVMYCBAASRKV-UHFFFAOYSA-L","867-47-0","212-760-2","Lead(2+) acrylate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3083653"
"RKYSWCFUYJGIQA-UHFFFAOYSA-H","76407-89-1|29871-13-4|10103-61-4|13478-34-7","","Arsenic acid (H3AsO4), copper(2+) salt (2:3)|Arsenic acid, copper(2+) salt|Arsenic acid, copper salt|Arsenic acid (H3AsO4), copper(2+) salt (2:3), tetrahydrate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID26065"
"RLJMLMKIBZAXJO-UHFFFAOYSA-N","10099-74-8","233-245-9","Lead dinitrate","0","1","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16683880"
"RLWQHAIXLMFQPL-UHFFFAOYSA-N","861011-60-1","","4-(2,3-dimethylpentan-2-yl)phenol","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID70020461"
"RMAWARXZWNJBPW-UHFFFAOYSA-P","13820-40-1","237-498-6","Diammonium tetrachloropalladate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID13643937|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID61682|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID9817279"
"RMBBSOLAGVEUSI-UHFFFAOYSA-H","7778-44-1","231-904-5","Calcium arsenate","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID24501"
"RMBBSOLAGVEUSI-UHFFFAOYSA-H","10103-62-5|7778-44-1","233-287-8|231-904-5","Arsenic acid, calcium salt|Calcium arsenate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID24501"
"RMBFBMJGBANMMK-UHFFFAOYSA-N","121-14-2|25321-14-6","204-450-0|246-836-1","2,4-dinitrotoluene|dinitrotoluene","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID8461"
"RMBFBMJGBANMMK-UHFFFAOYSA-N","121-14-2","204-450-0","2,4-dinitrotoluene","0","1","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID8461"
"RMIODHQZRUFFFF-UHFFFAOYSA-N","625-45-6","210-894-6","methoxyacetic acid","1","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID12251"
"RMPWIIKNWPVWNG-UHFFFAOYSA-N","35065-30-6","634-856-7","2,2',3,3',4,4',5-heptachlorobiphenyl","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID37037"
"RMVXOTLALVBONM-UHFFFAOYSA-L","63400-07-7","","UNDECANSAEURE-PB(II)-SALZ","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6432610"
"RMZZCMFBFAGGJS-UHFFFAOYSA-L","68912-08-3","272-799-6","Bis(2-heptadecyl-1H-imidazole-N3)bis(octanoato-O)nickel","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID173145|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID146014572"
"RNHOPGDSIQQZLN-UHFFFAOYSA-N","14215-33-9","","Mercury(II) azide","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID20313255"
"RNRBWQKYSJMGDJ-UHFFFAOYSA-N","12044-21-2","234-949-9","Tripotassium arsenide","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID170843508|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID82877"
"RNVCVTLRINQCPJ-UHFFFAOYSA-N","95-53-4","202-429-0","2-aminotoluene|o-toluidine","1","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7242"
"RNYSWFZGBHOVOU-UHFFFAOYSA-L","588-66-9","","mercury phenate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID69612065"
"RONIKGBQXOKGOO-UHFFFAOYSA-N","93776-13-7","297-939-3","(2-carboxylatoethyl)[3-[(4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,13-henicosafluoro-2-hydroxytridecyl)amino]propyl]dimethylammonium","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3022242"
"RORVWUFVFQXASJ-UHFFFAOYSA-J","68401-87-6","672-592-4","Tetrabutylammonium Bis(1,3-dithiole-2-thione-4,5-dithiolato)nickel(III) Complex","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID73193841"
"RPJPRDHJIVARDS-UHFFFAOYSA-N","1882109-65-0","","Pentanoic acid, 2,3,3,4,5,5,5-heptafluoro-2-(1,1,2,2,2-pentafluoroethyl)-4-(trifluoromethyl)-","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID138396453"
"RPNUMPOLZDHAAY-UHFFFAOYSA-N","111-40-0","203-865-4","diethylenetriamine|2,2'-iminodiethylamine","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID8111"
"RPPBZEBXAAZZJH-UHFFFAOYSA-N","1306-25-8","215-149-9","Cadmium telluride","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID25153738|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID91501"
"RPQDHPTXJYYUPQ-UHFFFAOYSA-N","1303-11-3","215-115-3","Indium arsenide","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID91500"
"RPUMZMSNLZHIGZ-UHFFFAOYSA-N","35065-28-2","621-377-3","2,2',3,4,4',5'-hexachlorobiphenyl","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID37035"
"RPZHFKHTXCZXQV-UHFFFAOYSA-N","15829-53-5","239-934-0","''mercurous oxide''","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID140778600|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID152743261|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16683011"
"RQNWIZPPADIBDY-UHFFFAOYSA-N","7440-38-2|7784-42-1","231-148-6|232-066-3","arsenic|Arsine","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID23969|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5359596"
"RQNWIZPPADIBDY-UHFFFAOYSA-N","7440-38-2","231-148-6","arsenic","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID23969|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5359596"
"RQQRAHKHDFPBMC-UHFFFAOYSA-L","10101-63-0","233-256-9","Lead diiodide","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID24931|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID9933991"
"RQSAPEZNDXPFTN-UHFFFAOYSA-L","15415-64-2","","Mercuric dimethyldithiocarbamate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID19977591"
"RRAMGCGOFNQTLD-UHFFFAOYSA-N","822-06-0","212-485-8","Hexamethylene diisocyanate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID13192"
"RRFGSWMKSSCUSU-UHFFFAOYSA-M","122-64-5","204-560-9","Lactatophenylmercury","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16683023|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID67544272|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101533837"
"RRFMRVBJWLMSAB-UHFFFAOYSA-L","645-99-8","211-458-8","Mercury distearate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID118856114|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID69531"
"RRHGJUQNOFWUDK-UHFFFAOYSA-N","78-79-5","201-143-3","isoprene (stabilised)|2-methyl-1,3-butadiene","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6557"
"RRLGETDMEIMLQU-UHFFFAOYSA-N","27176-93-8","248-291-5","2-[2-(nonylphenoxy)ethoxy]ethanol","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3032832"
"RRSIMIHTHWYRRA-UHFFFAOYSA-L","312696-09-6","626-117-2","Nickel(II) bromide 2-methoxyethyl ether complex","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID11428135"
"RSAGKJCDRPZVOM-UHFFFAOYSA-L","51467-07-3","","Nickel(2++), hexaammine-, dihydroxide, (OC-6-11)-","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID76871846"
"RSCGQEBKFSGWJT-UHFFFAOYSA-M","3871-99-6","223-393-2","potassium perfluorohexane-1-sulphonate","0","1","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID23678874"
"RSCSNKLWUCUPDE-UHFFFAOYSA-N","12060-01-4","235-039-4","Lead zirconium trioxide","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16212542"
"RSKPLCGMBWEANE-UHFFFAOYSA-N","471-35-2","207-440-4","Tetramethyldiarsine","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID79018"
"RSKSDKSQFDVCFE-UHFFFAOYSA-N","1812247-17-8","","Hexanoic acid, 3,3,4,4,5,5,6,6,6-nonafluoro-2,2-bis(trifluoromethyl)-","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID138396468"
"RSRFURJMCNJVOW-UHFFFAOYSA-N","98-14-6","202-641-3","4-hydroxyphenylarsonic acid","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7373"
"RSWNZKSBWZHYGH-UHFFFAOYSA-L","85508-43-6","287-468-1","nickel(II) isodecanoate","1","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID56842394"
"RTFOOERBKBOMSV-UHFFFAOYSA-L","15195-00-3","672-782-7","Calcium arsenate (CaHAsO4) (6CI,7CI)","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID203784"
"RTKIYNMVFMVABJ-UHFFFAOYSA-L","54-64-8","200-210-4","Thiomersal","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID102509829|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16684434|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID2723633|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID5908|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6093168"
"RTNVDKBRTXEWQE-UHFFFAOYSA-N","36437-37-3","253-037-1","2-(2H-benzotriazol-2-yl)-4-(tert-butyl)-6-(sec-butyl)phenol (UV-350)","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID118327"
"RTSNZWSJUUUHCZ-UHFFFAOYSA-N","10214-39-8","677-597-5","Boric acid (HBO2), lead(2+) salt, monohydrate","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID516847"
"RTTZISZSHSCFRH-UHFFFAOYSA-N","3634-83-1","222-852-4","1,3-bis(isocyanatomethyl)benzene","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID19262"
"RUAXWVDEYJEWRY-UHFFFAOYSA-N","531-85-1","208-519-6","salts of benzidine [","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID10754|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID517330|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID517353"
"RUCBZWQAPHSHNX-UHFFFAOYSA-N","35884-66-3","252-777-2","Tetrakis(tritolyl phosphite )nickel","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID13541791"
"RUCPTXWJYHGABR-UHFFFAOYSA-L","68187-37-1|301-08-6","269-090-9|206-107-0","Lead, 2-ethylhexanoate tall-oil fatty acids complexes|Lead bis(2-ethylhexanoate)","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID160451|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16685874|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16685874|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID160451"
"RUDINRUXCKIXAJ-UHFFFAOYSA-N","376-06-7","206-803-4","Heptacosafluorotetradecanoic acid","0","1","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID67822"
"RUELTTOHQODFPA-UHFFFAOYSA-N","91-08-7","202-039-0","2-methyl-m-phenylene diisocyanate","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7040"
"RUEOHXYHAQIUNM-UHFFFAOYSA-N","12255-04-8","235-502-0","Lanthanum arsenide","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID82999|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID101917269"
"RUFPHBVGCFYCNW-UHFFFAOYSA-N","134-32-7","205-138-7","1-naphthylamine","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID8640"
"RUIFULUFLANOCI-UHFFFAOYSA-N","618-85-9","210-566-2","3,5-dinitrotoluene","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID12067"
"RUZFPOBOXIDMSZ-UHFFFAOYSA-N","2865-70-5","220-684-6","10-chloro-10H-phenoxarsine","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID17865"
"RVARJMCTILSHND-UHFFFAOYSA-L","10031-18-2|15385-58-7","881-593-0|621-489-2","Mercurous bromide|Mercury(I) Bromide","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID13743731|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID13743731|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6432132|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID24829|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID24829|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6432132"
"RVPGISIWDJGAAY-UHFFFAOYSA-L","33445-15-7","251-524-3","Diammonium tetrachloromercurate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID102600914|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID170844239|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID56843183"
"RVQXHSQAZNKBNW-UHFFFAOYSA-L","68901-11-1","272-654-7","(R)-3,5,6-trihydroxy-4,6-bis(3-methylbut-2-enyl)-2-(3-methyl-2-oxobutyl)cyclohexa-2,4-dien-1-one, lead salt","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID111411"
"RVQXTZBOXCETGD-UHFFFAOYSA-N","107-34-6","203-482-2","Propylarsonic acid","0","0","1","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID66944"
"RVSBMDSCGVYHMQ-UHFFFAOYSA-N","1227908-26-0","","Lanthanum lead titanium zirconium oxide","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID162394094"
"RWCCWEUUXYIKHB-UHFFFAOYSA-N","119-61-9","204-337-6","benzophenone","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID3102"
"RWGFKTVRMDUZSP-UHFFFAOYSA-N","98-82-8","202-704-5","Cumene","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID7406"
"RWNKSTSCBHKHTB-UHFFFAOYSA-N","87-68-3","201-765-5","Hexachlorobuta-1,3-diene","0","0","0","1","1","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID6901"
"RWNUSVWFHDHRCJ-UHFFFAOYSA-N","5131-66-8","225-878-4","3-butoxypropan-2-ol|propylene glycol monobutyl ether","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID21210"
"RXJIIPMAZRURMG-UHFFFAOYSA-M","89685-61-0","","1-Propanesulfonic acid,3-[ethyl (2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluoro-1-oxooctyl)amino]-,sodium salt (1:1)","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID138396242"
"RXKMOPXNWTYEHI-RDRKJGRWSA-N","52468-60-7","257-937-5","piperazine, 1-[bis(4-fluorophenyl)methyl]- 4-cinnamyl-","0","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID941361"
"RXROCZREIWVERD-UHFFFAOYSA-L","2420-98-6|90411-62-4","219-346-0|291-438-3","Cadmium bis(2-ethylhexanoate)|Hexanoic acid, 2-ethyl-, cadmium salt, basic","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID17023"
"RXSSFYKTUVCUKA-UHFFFAOYSA-N","6465-71-0","","4-(heptan-4-yl)phenol","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID12409815"
"RXSUFCOOZSGWSW-UHFFFAOYSA-M","6283-24-5","228-497-1","4-aminophenylmercury acetate","0","0","0","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID16682983|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID9906466"
"RXUSYFJGDZFVND-UHFFFAOYSA-N","189-64-0","205-878-0","dibenzo[a,h]pyrene|dibenzo[b,def]chrysene","1","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID9108"
"RYCMMAQVUSKGFZ-UHFFFAOYSA-L","14566-86-0","238-609-0","Bis(dibutyldithiocarbamato-S,S')cadmium","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID84528|http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID13743662"
"RYGLOWMCGZHYRQ-UHFFFAOYSA-N","93703-48-1","621-837-3","1,2-dibromo-4-(3,4-dibromophenoxy)benzene","0","0","0","1","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID13283771"
"RYHBNJHYFVUHQT-UHFFFAOYSA-N","123-91-1","204-661-8","1,4-dioxane","1","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID31275"
"RYIHVIPUIXFRNI-UHFFFAOYSA-N","186825-36-5","635-389-1","4-(1-Ethyl-1,3-dimethylpentyl)phenol","0","1","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID53412055"
"RYMMVTRBONWYSX-UHFFFAOYSA-N","12034-30-9","234-800-8","Lead disodium dioxide","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID92027121"
"RYQOGSFEJBUZBX-UHFFFAOYSA-N","4757-55-5","","10(9h)-acridinepropanamine, n,n,9,9- tetramethyl-","0","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID94280"
"RYUJRXVZSJCHDZ-UHFFFAOYSA-N","29761-21-5","249-828-6","phosphoric acid, isodecyl diphenyl ester","0","0","0","0","1","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID34697"
"RYUSJPQCQXVWJQ-UHFFFAOYSA-N","65122-14-7","","Butyl-ethyl-dimethylplumbane","0","0","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID47525"
"RYYVLZVUVIJVGH-UHFFFAOYSA-N","58-08-2","200-362-1","caffeine","1","0","0","0","0","0","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID2519"
"RYZCLUQMCYZBJQ-UHFFFAOYSA-H","1319-46-6","215-290-6","Trilead bis(carbonate) dihydroxide","0","1","1","0","0","1","0","0","http://rdf.ncbi.nlm.nih.gov/pubchem/compound/CID14834"
